,Transaction_ID,Date,Month,Location_ID,Product_ID,Sales_Channel,Units_Sold,Unit_Price,Revenue,Donations,Total_Revenue
206,c9d555de-3ed2-432d-bf04-afdbcfc0843b,1/2/2024,January,6,1,Retail Store,13,467.55,6078.15,0,6078.15
207,bfb0732a-343f-4daa-8ec7-df568aba37a7,5/9/2024,May,1,2,YouTube Revenue,4,384.63,1538.52,0,1538.52
208,176491e3-de09-4426-a00e-8fade7d3f1dc,8/7/2024,August,3,2,Retail Store,4,501.15,2004.6,0,2004.6
209,5b8655f7-4b9d-44d3-b1eb-0dde54e33a3c,2/23/2024,February,2,3,Retail Store,5,660.56,3302.8,0,3302.8
210,91e74b93-b84d-4d81-af94-c49f47f043d1,12/8/2024,December,7,2,Retail Store,16,629.16,10066.56,0,10066.56
211,7bbb0097-c441-4c38-a17d-72a9ccc45a1a,8/11/2024,August,2,2,Online Store,11,550.75,6058.25,131.01,6189.26
212,13a47fe8-c447-4e2a-aefd-ad1a35d8bbcb,8/12/2024,August,5,5,Studio Services,9,501.05,4509.45,314.93,4824.38
213,98b919da-3082-48ab-a960-bbc05b6b8997,5/5/2024,May,7,5,Retail Store,9,715.73,6441.57,0,6441.57
214,bd8ecddf-923a-4860-a71b-2d55e87e8e33,5/9/2024,May,2,1,Retail Store,6,114.91,689.46,0,689.46
215,3cba91b7-46a0-4f79-8021-f7c1990bce38,2/22/2024,February,7,5,Retail Store,7,350.21,2451.47,0,2451.47
216,aaa23195-a4c9-4008-8228-729fa1dcfe34,6/20/2024,June,2,3,YouTube Revenue,10,304.27,3042.7,0,3042.7
217,f7e14506-5867-416e-9833-ff03e558b914,8/5/2024,August,1,2,Online Store,14,701.25,9817.5,174.9,9992.4
218,4e6a9fd6-7a75-408c-b8a3-1ec32914cd0d,6/8/2024,June,5,1,Online Store,6,352.18,2113.08,328.29,2441.37
219,caa7e9ba-3dc5-44ee-90ca-7c391d20bd8f,7/16/2024,July,1,1,YouTube Revenue,12,242.81,2913.72,0,2913.72
220,898461a8-0d4d-4ab6-abe9-543ecb652169,9/3/2024,September,7,3,Online Store,5,609.87,3049.35,95.12,3144.47
221,0d4ce671-e72a-4c37-863d-cf204054b8dc,11/19/2024,November,5,1,Studio Services,7,318.25,2227.75,435.01,2662.76
222,694f4634-cef8-4c4b-9872-b8ba12993983,7/21/2024,July,3,1,YouTube Revenue,10,429.85,4298.5,0,4298.5
223,4613ef98-976d-4c74-814f-a8f6bd3458a7,7/2/2024,July,1,1,Retail Store,11,976.23,10738.53,0,10738.53
224,f1ce1d13-0433-4e82-b558-848af8b0298b,5/2/2024,May,4,1,Retail Store,10,657.43,6574.3,0,6574.3
225,eec1df7a-3ae0-46a2-825d-5796f9a48af7,9/11/2024,September,5,1,Retail Store,9,457.79,4120.11,0,4120.11
226,501574d3-44f6-4048-a8d8-67f4a25a4df7,10/20/2024,October,4,5,Retail Store,10,475.77,4757.7,0,4757.7
227,129ab465-a240-488d-a8e6-1502966e9ca6,10/6/2024,October,4,5,Studio Services,10,681.5,6815,439.21,7254.21
228,d944e15b-b76d-42ba-be30-365440d2cc1e,11/20/2024,November,6,4,Online Store,7,632.57,4427.99,236.01,4664
229,33338e52-ef34-43ef-bd6e-d99347c17953,4/7/2024,April,6,5,Retail Store,9,515.12,4636.08,0,4636.08
230,5dc3273d-1f8e-4cbc-b1b4-47d500ad615f,7/16/2024,July,4,2,YouTube Revenue,7,520.71,3644.97,0,3644.97
231,dd80e939-f86a-478a-b292-d3bfaf055399,8/27/2024,August,5,1,Online Store,8,204.03,1632.24,502.95,2135.19
232,43f1e6f2-d901-4d98-af4e-8868443da5cb,5/23/2024,May,3,1,Retail Store,11,162,1782,0,1782
233,436c921c-9fc7-4a7e-91da-d32d19061f92,4/6/2024,April,4,2,Retail Store,10,464.64,4646.4,0,4646.4
234,f6fee960-854f-4a54-9aa4-c1550cafb010,7/19/2024,July,5,1,Online Store,15,373.34,5600.1,185.26,5785.36
235,db598f47-81e6-4cf5-872e-00ad53d1a666,5/3/2024,May,1,5,YouTube Revenue,13,617.22,8023.86,0,8023.86
236,3ea1aa82-9f07-4b8a-bacb-f4544b63af94,7/5/2024,July,6,3,Retail Store,8,539.44,4315.52,0,4315.52
237,c879f50f-5074-4164-b4b6-f48023ccfcbd,11/21/2024,November,6,3,Retail Store,11,345.45,3799.95,0,3799.95
238,b40981a5-99de-441c-ad93-b6bfbb29bbb8,12/14/2024,December,7,1,Online Store,11,532.64,5859.04,1644.35,7503.39
239,20e1fa86-6e34-42de-96fe-95782c244ab8,9/15/2024,September,4,5,Retail Store,5,416.35,2081.75,0,2081.75
240,883f7ebd-cf0c-496a-8f98-148b1d2be1bf,5/27/2024,May,7,3,Online Store,7,913.32,6393.24,314.76,6708
241,5609e71c-2391-4525-b71b-ce94ebe8fd0a,9/8/2024,September,4,1,Online Store,14,577.25,8081.5,20.62,8102.12
242,0c336fa1-e994-4402-aceb-c6f88e1ee88e,12/11/2024,December,5,3,Retail Store,9,187.88,1690.92,0,1690.92
243,40741e29-b632-4621-a874-5030adeeb473,5/26/2024,May,4,2,Studio Services,8,864.1,6912.8,111.25,7024.05
244,86f76d85-810f-41a1-abe0-72270ec178e4,5/27/2024,May,4,4,Online Store,4,373.37,1493.48,386.98,1880.46
245,6ace9475-dd6b-4f1e-b7d2-a7e6b145f2fc,12/17/2024,December,6,1,Retail Store,16,305.05,4880.8,0,4880.8
246,e0cebcff-9586-42ff-94ac-363215a2a8cb,7/17/2024,July,5,2,Online Store,9,928.74,8358.66,485.9,8844.56
247,63176ef6-75ef-4c23-b56f-55723ef00f7b,11/3/2024,November,5,5,YouTube Revenue,6,569.17,3415.02,0,3415.02
248,6ea9113c-9313-409b-bf6a-f2186a3c95ca,5/7/2024,May,5,5,YouTube Revenue,8,640.15,5121.2,0,5121.2
249,0ba02202-7afb-4242-96b8-bcdc9e3b7c35,2/8/2024,February,5,1,Retail Store,10,646.61,6466.1,0,6466.1
250,b6790d02-3527-4fd8-bee2-4f943428bf12,12/3/2024,December,6,2,Studio Services,11,458.8,5046.8,1855.68,6902.48
251,add483aa-a688-489e-b53d-98d294b2f219,12/25/2024,December,5,1,Online Store,6,385.52,2313.12,969.24,3282.36
252,b1a1ac33-afe8-4373-8d7e-13547be27b0f,5/8/2024,May,3,5,Retail Store,7,418.15,2927.05,0,2927.05
253,f2aeef09-9ebd-4d50-95b8-47730971d817,9/23/2024,September,4,1,Retail Store,9,821.77,7395.93,0,7395.93
254,135a39e5-689b-4cfd-a1f4-db0b67aa7b9b,5/30/2024,May,3,2,Retail Store,8,540.76,4326.08,0,4326.08
255,0e8ba28d-0a7a-479f-81eb-fb8ad64c05e0,10/24/2024,October,7,2,YouTube Revenue,10,762.58,7625.8,0,7625.8
256,d6ab5a2e-1f8b-460d-8130-481cc104ae37,4/8/2024,April,4,2,Retail Store,7,484.71,3392.97,0,3392.97
257,bb2bfc2c-0cc6-4b2d-b02a-f2a3818fc319,9/19/2024,September,7,1,Retail Store,15,348.92,5233.8,0,5233.8
258,9b5a5ba0-fab5-43d2-a956-9930608c2681,9/8/2024,September,4,1,Studio Services,9,211.56,1904.04,102.78,2006.82
259,753df439-384c-427f-9b91-8732433e7a9c,5/23/2024,May,2,3,Retail Store,11,629.6,6925.6,0,6925.6
260,dff9e93c-1c2b-436c-94f9-6f9427330207,12/11/2024,December,1,5,Retail Store,6,838.82,5032.92,0,5032.92
261,46b6d9fb-9c77-4ed6-9e7c-d675a0274dc1,4/21/2024,April,5,1,Retail Store,12,322.81,3873.72,0,3873.72
262,7a2b3c4c-910f-4902-a99c-7e829dfea43f,2/29/2024,February,5,3,Retail Store,5,602.67,3013.35,0,3013.35
263,0878121c-d823-4973-839d-6d006f5a3fa7,1/2/2024,January,7,4,Retail Store,12,224.88,2698.56,0,2698.56
264,127ba878-1191-48a9-ac29-cb14490aabd6,10/30/2024,October,5,2,Online Store,3,388.86,1166.58,466.84,1633.42
265,1aeab1f1-60b9-4e67-9831-35aa1bb077c6,9/10/2024,September,7,2,Retail Store,13,553.59,7196.67,0,7196.67
266,c7fba065-bdcb-4fae-a8a5-d2954c882ad8,5/19/2024,May,4,4,Retail Store,11,154.34,1697.74,0,1697.74
267,70dde8aa-9752-4531-a541-24976be3f292,2/6/2024,February,1,1,YouTube Revenue,5,496.4,2482,0,2482
268,d212c8b4-14b0-40b6-9214-4bd2f9ca9631,6/8/2024,June,6,3,Online Store,6,332.66,1995.96,151.46,2147.42
269,d686af15-802b-44eb-bd88-91d35b75e41d,1/9/2024,January,3,4,Online Store,11,620.95,6830.45,308.83,7139.28
270,fb313c24-8069-44d4-af5d-281ecf16364b,8/20/2024,August,1,1,Online Store,11,466.92,5136.12,108.78,5244.9
271,b4f89c49-c253-44da-8c6f-425065d9f121,4/8/2024,April,2,2,Retail Store,8,687.89,5503.12,0,5503.12
272,79a1addc-d6d6-4087-a60b-47807fecc7de,5/26/2024,May,1,3,Online Store,9,444.08,3996.72,0,3996.72
273,6448e61a-d671-4d8f-9fe1-0a2512ce53ca,10/30/2024,October,5,3,Online Store,11,227.52,2502.72,716.05,3218.77
274,0f0b9ece-54c6-40ab-8900-54c95b673b7d,7/26/2024,July,4,3,Retail Store,8,202.61,1620.88,0,1620.88
275,6d443c35-3857-4b44-99c5-5adf40b59e01,5/10/2024,May,5,4,Studio Services,10,118.2,1182,302.45,1484.45
276,489e7346-461f-405e-8f1a-51ab655380b4,5/31/2024,May,4,2,Retail Store,12,626.59,7519.08,0,7519.08
277,69cc0eda-b48b-4f62-8a98-4a1665e88347,2/23/2024,February,5,1,YouTube Revenue,13,1011.55,13150.15,0,13150.15
278,7a34727f-6f35-4556-8e74-20a4e9ed2ea4,4/29/2024,April,7,4,Retail Store,12,587.05,7044.6,0,7044.6
279,dcaffaaa-d6e7-4c1d-9d4c-7b41bf5a3a56,6/9/2024,June,7,1,YouTube Revenue,10,834.41,8344.1,0,8344.1
280,5d3ffc72-c424-43be-a953-8d8d6aefbc7e,4/25/2024,April,1,5,Online Store,10,726.71,7267.1,514.9,7782
281,d9292d96-4ee1-4b68-99d2-762b54aa6109,3/15/2024,March,5,5,YouTube Revenue,11,396.33,4359.63,0,4359.63
282,ddf810b8-29ab-48b0-b6a1-e768e9ee4377,4/22/2024,April,3,5,Retail Store,4,753.06,3012.24,0,3012.24
283,b32ceda8-2744-4205-af5c-972595d729a0,4/13/2024,April,4,5,Online Store,11,404.29,4447.19,799.01,5246.2
284,9fcca90d-f115-4ca3-ba02-584b9a0ae609,12/5/2024,December,2,4,Online Store,6,408.26,2449.56,1914.58,4364.14
285,9c63c532-5a6c-450e-87ba-e02eb328bfd4,9/10/2024,September,2,2,YouTube Revenue,8,458.28,3666.24,0,3666.24
286,acafc0a3-8d54-4814-9249-9925b3c05d19,8/14/2024,August,4,3,Online Store,12,467.76,5613.12,358.01,5971.13
287,04987b66-cc04-4376-90c4-1f9b8cfaad17,4/21/2024,April,6,1,Online Store,8,632.27,5058.16,530.9,5589.06
288,6b9e7a0a-2590-4902-807b-e4caadfb4fbd,4/8/2024,April,3,4,Online Store,11,365.82,4024.02,638.86,4662.88
289,55831a94-0a90-4b0b-9d36-42e752fd5256,6/1/2024,June,4,4,Retail Store,8,677.82,5422.56,0,5422.56
290,052dab73-e980-4e7c-9d3a-aabafe0a2b26,12/14/2024,December,5,2,Online Store,7,674.95,4724.65,740.82,5465.47
291,7cebacd0-6dc7-4e40-a56b-ddea489f5e20,12/31/2024,December,5,1,Retail Store,8,568.59,4548.72,0,4548.72
292,5eb1ddf5-f689-4f93-8952-2c373fe88555,12/3/2024,December,5,1,Studio Services,9,887.92,7991.28,919.5,8910.78
293,338a27f6-9d2a-4d8d-b57d-32eaf7c4106b,7/12/2024,July,1,1,YouTube Revenue,10,757.48,7574.8,0,7574.8
294,b830f597-c369-4b2d-96f8-4474c4963707,11/5/2024,November,5,1,Studio Services,9,713.95,6425.55,597.81,7023.36
295,ecf50466-f25f-4d6a-a1ca-6b07db0a028a,6/11/2024,June,5,5,Retail Store,15,513.23,7698.45,0,7698.45
296,31373002-8d4c-46ad-abd0-92fae99b3fae,7/26/2024,July,2,4,Studio Services,12,570.35,6844.2,158.41,7002.61
297,79dfe43e-fa06-43cb-99e3-63acffccdadc,6/17/2024,June,7,5,YouTube Revenue,8,604.76,4838.08,0,4838.08
298,e8dba534-12c3-460c-838e-67c2e8623d97,6/9/2024,June,1,1,Online Store,15,502.65,7539.75,303.81,7843.56
299,799d26ff-6edb-4547-a9c9-b97cd1867973,3/8/2024,March,7,1,Online Store,5,424.89,2124.45,732.16,2856.61
300,c8423b18-4057-4a36-ac98-77512fd5b847,10/15/2024,October,6,1,Retail Store,5,50,250,0,250
301,83259a93-a010-4aae-b663-a570de1e8b9c,10/3/2024,October,4,1,YouTube Revenue,11,643.55,7079.05,0,7079.05
302,21b545f6-4eb3-4c54-b8b5-1eb0e2b62b2c,10/30/2024,October,5,1,Online Store,9,708.29,6374.61,524.08,6898.69
303,e0207e1e-fe06-4cd7-ab45-02018c201e2f,5/14/2024,May,1,1,Retail Store,7,267.78,1874.46,0,1874.46
304,9c4e0fd8-b4cb-4055-be9a-ab890e4d9453,7/13/2024,July,7,2,Retail Store,8,621.03,4968.24,0,4968.24
305,f129f58c-bd78-4327-8049-67da9ca3e081,5/7/2024,May,3,4,Studio Services,6,381.69,2290.14,441.84,2731.98
306,8a366ab4-e3d0-4d0f-b6e1-113cdbfc2329,2/2/2024,February,7,5,Studio Services,8,426.69,3413.52,58.98,3472.5
307,e56d47c9-94cb-4350-871f-bf22b5b138d5,6/24/2024,June,6,5,Studio Services,13,762.15,9907.95,521.27,10429.22
308,2d0f3304-1958-4a4f-9545-cc927f235f0b,1/22/2024,January,3,2,Online Store,8,301.87,2414.96,421.94,2836.9
309,16faa4f5-ba40-42ae-a73a-7af569735de5,8/25/2024,August,1,1,Retail Store,8,301.57,2412.56,0,2412.56
310,656a133e-5a69-4240-b364-04e6b0dced11,6/6/2024,June,1,1,Retail Store,7,860.97,6026.79,0,6026.79
311,a048948d-4014-4591-8d58-68b2293ab28b,2/7/2024,February,3,4,Retail Store,9,470.89,4238.01,0,4238.01
312,67b3fc86-172b-49f8-bb13-edd106e233b9,8/17/2024,August,6,1,Retail Store,11,749.31,8242.41,0,8242.41
313,5758e24b-e8d0-4d00-b5b5-1d157a41cb48,12/30/2024,December,5,3,Retail Store,11,180.26,1982.86,0,1982.86
314,0e9c0958-6022-434e-8319-9b845f55cace,2/20/2024,February,6,3,Retail Store,9,196.28,1766.52,0,1766.52
315,a631ba0b-bb40-4ae0-9efe-f2f664a80e51,9/20/2024,September,5,5,Online Store,9,317.41,2856.69,329.81,3186.5
316,4f6741f8-2e99-4e5f-b419-6de903ad5b82,10/9/2024,October,3,5,Studio Services,8,403.71,3229.68,509.32,3739
317,7c9da610-3c77-4f43-840c-513a13812e2a,1/27/2024,January,1,2,Online Store,8,219.34,1754.72,217.52,1972.24
318,578f0d96-4d4f-4b7b-9734-e996860771b0,8/13/2024,August,3,1,Studio Services,10,573.86,5738.6,362.79,6101.39
319,4d1477be-79d2-4b01-9794-cd514169efa8,10/3/2024,October,4,1,Online Store,14,586.92,8216.88,204.57,8421.45
320,0673e99e-b4d8-4951-8284-b9d3b386b505,10/12/2024,October,2,2,Retail Store,7,320.37,2242.59,0,2242.59
321,e83c2a09-dac8-47b6-84b3-373a86c20b46,4/6/2024,April,5,5,Retail Store,11,336.28,3699.08,0,3699.08
322,750e4d39-9d32-477d-93c0-41f04bac6eae,10/10/2024,October,6,1,Retail Store,3,362.64,1087.92,0,1087.92
323,bda20eca-7305-4432-b2f9-70a27c996a55,11/12/2024,November,5,4,Retail Store,9,267.02,2403.18,0,2403.18
324,b6321e0c-c881-40c9-a021-a677a2409583,10/30/2024,October,5,5,Online Store,15,50,750,722.19,1472.19
325,60ab74f2-b10e-404c-b03c-b4bd954c6805,5/26/2024,May,4,2,Retail Store,10,482.99,4829.9,0,4829.9
326,5ad216d0-703a-48ea-9269-58e211017ce7,1/4/2024,January,7,2,Retail Store,16,413.91,6622.56,0,6622.56
327,989081e6-b150-4a79-8c6e-8985126f064f,2/4/2024,February,6,3,Retail Store,13,434.37,5646.81,0,5646.81
328,67a3becd-572b-4a7b-b48b-f9094cd61e6c,7/10/2024,July,5,5,Studio Services,9,297.64,2678.76,426.4,3105.16
329,a6c11ccd-cc14-4d12-bea7-73786f583420,2/18/2024,February,4,4,YouTube Revenue,14,662.1,9269.4,0,9269.4
330,b7b792bf-6e6c-4f05-bc66-5eca70bee24e,1/17/2024,January,4,1,YouTube Revenue,6,985.08,5910.48,0,5910.48
331,a9cfba3d-abbe-49cc-9bed-2aaea147d426,6/20/2024,June,3,2,Retail Store,3,333.18,999.54,0,999.54
332,bc87a443-cb72-4835-8f48-3f1485cc9c58,8/7/2024,August,6,1,YouTube Revenue,18,779.94,14038.92,0,14038.92
333,e72fe8d8-a7e4-4a1d-8e14-bb3be661c987,6/6/2024,June,2,5,YouTube Revenue,11,573.33,6306.63,0,6306.63
334,6a7469e7-6c3a-4937-bec2-b47df2bce37a,2/15/2024,February,3,5,Online Store,9,507.08,4563.72,430.58,4994.3
335,2442d4e2-ff7b-4dc0-ae5d-e59fe51bd075,1/6/2024,January,4,4,Studio Services,7,431.18,3018.26,234.24,3252.5
336,1f7f327f-895d-45da-b1bf-db2b9eae27d5,4/8/2024,April,1,4,Retail Store,11,483.36,5316.96,0,5316.96
337,8dd659f7-f942-452f-b7f0-2f565d1d1a0e,8/20/2024,August,4,1,Studio Services,15,729.92,10948.8,38.11,10986.91
338,6b4f2e9c-9972-4231-beec-9d371a45242b,2/6/2024,February,4,1,Studio Services,8,272.38,2179.04,459.11,2638.15
339,630b7eb1-b020-40e4-8577-ce5aa2cf0743,10/6/2024,October,4,2,Retail Store,6,445,2670,0,2670
340,4410c1b1-e226-4683-958f-81db565cae1e,12/14/2024,December,3,5,Online Store,11,749.8,8247.8,155.04,8402.84
341,7eb35368-2a23-44be-ad43-b6375732252e,10/28/2024,October,7,1,Studio Services,8,696.74,5573.92,615.03,6188.95
342,80411ec5-1386-43bc-8f5b-65a5a0173786,6/29/2024,June,4,3,Retail Store,5,275.48,1377.4,0,1377.4
343,1d9d76dd-4dc9-4662-9131-9c54cd1d987a,4/4/2024,April,6,5,Online Store,10,463.48,4634.8,268.36,4903.16
344,d7eec2a2-13e2-48da-9709-1003f615f046,4/8/2024,April,6,4,Studio Services,13,645.6,8392.8,23.89,8416.69
345,78c0e983-9bba-4b7c-ad6d-d884623f5a09,7/6/2024,July,4,1,Online Store,15,632.69,9490.35,300.18,9790.53
346,8ce1aa4a-a34e-4581-bc43-41c1bfd30890,4/25/2024,April,4,5,Retail Store,14,695.03,9730.42,0,9730.42
347,10238c6d-fa25-4c14-a12a-0b406b792961,7/9/2024,July,1,5,Online Store,7,576.86,4038.02,512.9,4550.92
348,ebe08d87-57e9-4852-b513-91c483b689da,9/9/2024,September,4,2,Retail Store,8,610.39,4883.12,0,4883.12
349,87691b87-a7fb-43d5-8c55-b7793dc620d2,6/9/2024,June,4,5,Online Store,6,568.56,3411.36,126.19,3537.55
350,5c175b67-fd29-4c9c-b85b-478b1236c334,9/12/2024,September,1,3,Retail Store,9,815.95,7343.55,0,7343.55
351,3cd30b99-5535-4792-9d2f-79cb54b8640d,11/18/2024,November,5,1,Online Store,12,415.64,4987.68,1077.68,6065.36
352,01128918-7b01-49ef-ac95-4b3569b563eb,5/7/2024,May,5,2,Online Store,16,509.64,8154.24,487.92,8642.16
353,4ea0eb11-4c84-4d6b-bcec-2d77ebb2b3a1,1/18/2024,January,2,5,YouTube Revenue,8,297.01,2376.08,0,2376.08
354,34a5b7e8-f62d-4e70-8415-be82bb2d4fa3,10/7/2024,October,1,1,Online Store,11,257.6,2833.6,437.62,3271.22
355,38736779-e980-4065-b167-33fae87c6f3d,8/10/2024,August,5,3,Online Store,11,564.99,6214.89,184.66,6399.55
356,32d99bd3-29b5-44c8-9529-c3856a01806f,2/23/2024,February,5,1,Online Store,11,355.16,3906.76,234.14,4140.9
357,26b70797-8b60-4184-a1ce-1078b7f1dee4,2/27/2024,February,5,1,Retail Store,7,488.46,3419.22,0,3419.22
358,f93186a8-a9d3-407e-98c2-dc47b55057f2,11/18/2024,November,5,4,Online Store,7,823.55,5764.85,691.96,6456.81
359,2b9dd7dd-d0d8-4097-80c1-cb16a5851b9d,12/25/2024,December,5,5,Retail Store,12,811.99,9743.88,0,9743.88
360,b0a8744a-6e2b-4e43-b780-64dc8c988b46,6/22/2024,June,4,2,Studio Services,9,944.81,8503.29,452.29,8955.58
361,62940160-71c0-452c-b66b-813178dcfe92,10/6/2024,October,3,1,Retail Store,8,827.53,6620.24,0,6620.24
362,81a68a32-9124-43d3-a097-265015a7062c,4/23/2024,April,5,2,Online Store,9,980.6,8825.4,321.95,9147.35
363,84e2d895-5e8d-4079-bc7e-63f66959f161,10/14/2024,October,2,1,Online Store,6,587.31,3523.86,206.44,3730.3
364,e8d1ac75-0224-4dcf-bf49-9c2b195657ae,12/7/2024,December,5,5,Online Store,6,319.4,1916.4,784.53,2700.93
365,4b82550f-b319-408a-bbb3-7cef69013a51,5/30/2024,May,2,4,Retail Store,8,299.92,2399.36,0,2399.36
366,076349e2-d774-4eaa-9f0a-1eb59919a309,5/6/2024,May,4,2,Online Store,4,779.27,3117.08,642.66,3759.74
367,c4440a83-9421-4c10-9453-575aaf2a4e47,6/3/2024,June,6,5,Online Store,14,510.33,7144.62,80.96,7225.58
368,a97b73f0-1390-45bb-a556-42d58bb87e51,9/29/2024,September,5,5,YouTube Revenue,12,525.23,6302.76,0,6302.76
369,2a485915-5ad8-4126-8cba-159986bfce76,4/13/2024,April,4,4,Retail Store,14,390.19,5462.66,0,5462.66
370,3fb1ef03-f985-40eb-ad0e-2380fed4a944,10/25/2024,October,5,5,Online Store,7,414.17,2899.19,674.19,3573.38
371,f92e72d1-b8d8-4a8c-aae3-479fe01108e2,9/2/2024,September,1,2,Online Store,7,576.75,4037.25,358.88,4396.13
372,d5f6ebfc-15f7-4624-8f52-9ff97f781394,6/24/2024,June,6,2,Online Store,6,288.96,1733.76,2.51,1736.27
373,bf3b36a0-dc6f-418c-b777-665f28e3ff90,2/8/2024,February,3,1,Online Store,10,551.43,5514.3,216.91,5731.21
374,e143f18b-410b-4e53-a7e4-67a685bdf1e3,6/18/2024,June,5,1,Online Store,6,802.22,4813.32,409.74,5223.06
375,83ef3ad1-023a-41b2-a2fa-2899e50c3c94,9/3/2024,September,1,3,Retail Store,4,73.27,293.08,0,293.08
376,d6aee86b-21e6-4d26-9d57-b79225d48aea,1/26/2024,January,5,1,Retail Store,10,191.74,1917.4,0,1917.4
377,249dd403-5732-4296-a6f8-ca67be568d39,12/20/2024,December,5,1,Retail Store,14,635.12,8891.68,0,8891.68
378,0bc1e889-a8c7-488d-9abb-9d101dce8aff,11/1/2024,November,2,4,Retail Store,10,772.79,7727.9,0,7727.9
379,70a82b4a-f02f-4336-a3d7-e5d339e49e6b,1/13/2024,January,5,3,Online Store,6,402.02,2412.12,520.27,2932.39
380,38581983-ca52-4ecf-9fff-d14b36dd850c,11/11/2024,November,1,2,Online Store,8,100.35,802.8,111.97,914.77
381,20e90f9c-d01a-4563-8fbf-818be607643e,11/8/2024,November,7,3,Retail Store,7,786.38,5504.66,0,5504.66
382,5d168b75-755b-412c-b4d8-d4c38bad3171,2/5/2024,February,5,3,Studio Services,9,337.79,3040.11,0,3040.11
383,76f479fc-475f-4912-b22f-8d218b53c8b8,6/21/2024,June,3,1,Retail Store,10,427.75,4277.5,0,4277.5
384,f4448cd9-ecdd-42b9-b873-42886740dba2,1/20/2024,January,1,5,YouTube Revenue,5,563.81,2819.05,0,2819.05
385,dc1bf54a-5770-437f-906c-627258b4b162,11/16/2024,November,1,1,Online Store,10,366.71,3667.1,117.85,3784.95
386,4cbd902b-dbb9-4af5-ba14-50fdc35b35db,9/20/2024,September,3,5,Retail Store,13,324.77,4222.01,0,4222.01
387,68dfd86b-0559-4568-8d58-e24973c16e6e,5/21/2024,May,1,2,Retail Store,12,328.44,3941.28,0,3941.28
388,cf3e0384-bdd9-40f6-b920-cc875011c005,5/22/2024,May,1,5,Online Store,12,871.59,10459.08,587.39,11046.47
389,b25dbc9c-28e7-44b1-b542-70be0a492939,4/1/2024,April,6,5,Retail Store,7,731.92,5123.44,0,5123.44
390,530836de-3c1a-44f3-b11f-4ea9b7dc76fe,12/19/2024,December,5,5,Studio Services,12,614.9,7378.8,0,7378.8
391,f6095b17-a8de-41c5-81dd-b8413e94c55b,11/17/2024,November,4,1,Online Store,7,62.71,438.97,1044.09,1483.06
392,b5ae93fb-5072-43fb-b90a-bab91a64f92b,10/14/2024,October,7,5,Studio Services,15,615.64,9234.6,691.55,9926.15
393,6ced804b-df6f-45b3-9d73-8e2ddae80921,8/2/2024,August,5,1,Retail Store,7,604.84,4233.88,0,4233.88
394,6d6b5578-3006-4c59-ab5d-a05d81605596,12/7/2024,December,7,1,YouTube Revenue,8,244.37,1954.96,0,1954.96
395,2ac7cb7b-a07a-488e-883e-f60becc51d57,2/20/2024,February,5,1,Online Store,5,551.74,2758.7,334.39,3093.09
396,1daca31a-63f2-4c56-ae23-0739933d6c77,6/1/2024,June,5,5,YouTube Revenue,12,710.3,8523.6,0,8523.6
397,239f3dc1-dec6-4e82-ba7b-fb7d3efe2e2e,7/4/2024,July,2,2,Retail Store,8,613.87,4910.96,0,4910.96
398,c34a20d5-4c8e-45b8-8eaa-cb6f546bd355,3/3/2024,March,5,1,Online Store,8,363.97,2911.76,374.51,3286.27
399,af6a684d-b47c-49d0-86a3-672a4ef5bcd1,7/8/2024,July,1,5,Online Store,14,502.65,7037.1,309.95,7347.05
400,fba4153c-df78-4c78-9219-bcaedcb6b69a,5/4/2024,May,7,3,YouTube Revenue,14,646.07,9044.98,0,9044.98
401,edbbb2b0-56cd-4140-b6e4-54b9170e518b,5/29/2024,May,7,1,Retail Store,10,511.89,5118.9,0,5118.9
402,165de619-8236-4458-9933-58d899b85534,11/9/2024,November,3,4,Studio Services,6,750.86,4505.16,751.66,5256.82
403,f4543848-d839-4dec-8fba-cf599fe10834,2/27/2024,February,5,5,Retail Store,15,579.14,8687.1,0,8687.1
404,52c289d3-3600-452e-92f6-5486d3c2c4d2,12/7/2024,December,4,5,YouTube Revenue,6,650.58,3903.48,0,3903.48
405,6cfe6990-c7df-4b34-9494-cebae5b6509d,10/31/2024,October,3,3,Studio Services,7,664.28,4649.96,510.03,5159.99
406,1455113f-d160-4b4b-a6e4-b69a8c2a4339,6/28/2024,June,4,1,YouTube Revenue,4,286.66,1146.64,0,1146.64
407,e323f399-cdba-4ea3-9350-829c7ac8c0a1,6/18/2024,June,5,3,Online Store,9,510,4590,613.14,5203.14
408,99f85754-95e8-4073-92f3-6a67cf486597,11/21/2024,November,4,5,Online Store,12,433.53,5202.36,464.17,5666.53
409,707c4d63-e51a-4402-9baf-8432c9db9361,9/27/2024,September,4,4,Studio Services,14,708.77,9922.78,76.82,9999.6
410,015f45c6-404c-4fba-b515-14a231f4df43,2/23/2024,February,1,1,Retail Store,8,592.65,4741.2,0,4741.2
411,7c06cdd1-608e-4efc-97b8-9cd529f1f94a,4/10/2024,April,1,5,Online Store,12,462.36,5548.32,56.82,5605.14
412,dc3a00dc-7c85-4086-9dac-7c597276ee5f,9/20/2024,September,4,3,Online Store,8,243.63,1949.04,0,1949.04
413,1dc5c3b8-1f1a-4519-bc71-a0b79b394a5c,2/22/2024,February,3,1,YouTube Revenue,13,180.62,2348.06,0,2348.06
